src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration,capture_time,avg_packet_size,packets_per_second,syn_count,ack_count,fin_count,rst_count,syn_ratio,bytes_per_second
192.168.1.1,192.168.1.100,53,64702,17,2,282,0.003027200698852539,2026-06-27 12:44:04,141.0,660.6763802473025,0,0,0,0,0.0,93155.36961486965
192.168.1.1,192.168.1.100,53,56748,17,2,496,0.005766630172729492,2026-06-27 12:44:04,248.0,346.82300409310784,0,0,0,0,0.0,86012.10501509075
103.190.198.74,192.168.1.100,443,63887,6,1527,1549360,740.4376313686371,2026-06-27 12:56:25,1014.6430910281598,2.062293885816511,2,1526,0,0,0.0013097576948264572,2092.49224291334
172.217.24.10,192.168.1.100,443,59892,17,15,1648,570.1552846431732,2026-06-27 12:53:35,109.86666666666666,0.026308622236813295,0,0,0,0,0.0,2.8904406297512204
192.168.1.100,3.71.145.122,59876,443,6,8,1474,283.177453994751,2026-06-27 12:50:49,184.25,0.028250836664942575,0,8,0,0,0.0,5.205216655515669
192.168.1.1,192.168.1.100,53,57504,17,2,355,0.0028116703033447266,2026-06-27 12:47:28,177.5,711.3209531077758,0,0,0,0,0.0,126259.4691766302
192.168.1.1,192.168.1.100,53,60114,17,2,395,0.00574040412902832,2026-06-27 12:47:28,197.5,348.40752585455,0,0,0,0,0.0,68810.48635627363
13.107.213.72,192.168.1.100,443,61586,6,95,81208,0.15938949584960938,2026-06-27 12:47:28,854.8210526315789,596.0242203767083,2,94,0,0,0.021052631578947368,509494.0514563339
192.168.1.100,52.85.118.31,54690,443,17,2,2484,0.001,2026-06-27 12:47:28,1242.0,2000.0,0,0,0,0,0.0,2484000.0
192.168.1.100,3.71.145.122,58403,443,6,9,1530,367.19873905181885,2026-06-27 12:54:17,170.0,0.024509888087415044,0,9,0,0,0.0,4.166680974860557
192.168.1.1,192.168.1.100,53,54869,6,9,696,0.13240361213684082,2026-06-27 12:50:48,77.33333333333333,67.97397634966624,2,8,2,0,0.2222222222222222,5256.6541710408555
192.168.1.1,192.168.1.100,53,54431,6,9,630,0.3930487632751465,2026-06-27 12:50:48,70.0,22.897922194197868,2,8,2,0,0.2222222222222222,1602.8545535938506
192.168.1.100,20.42.73.28,63025,443,6,2,108,0.4696471691131592,2026-06-27 12:51:30,54.0,4.258516034018955,0,2,2,0,0.0,229.95986583702356
142.250.67.46,192.168.1.100,443,49669,6,2,121,0.04143857955932617,2026-06-27 12:52:09,60.5,48.264202616710584,0,2,0,0,0.0,2919.9842583109903
192.168.1.1,192.168.1.100,53,60283,6,9,755,0.3786640167236328,2026-06-27 12:52:10,83.88888888888889,23.767771962786295,2,8,2,0,0.2222222222222222,1993.851981322628
192.168.1.1,192.168.1.100,53,52780,6,9,705,0.1318984031677246,2026-06-27 12:52:10,78.33333333333333,68.23433630622065,2,8,2,0,0.2222222222222222,5345.023010653951
192.168.1.1,192.168.1.255,27009,20002,17,1,369,0.001,2026-06-27 12:52:10,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.1.100,3.71.145.122,62529,443,6,11,1905,1023.2492473125458,2026-06-27 13:09:55,173.1818181818182,0.010750068987483078,0,11,0,0,0.0,1.8617164928322967
192.168.1.100,20.135.6.11,52121,443,6,19,15803,0.276749849319458,2026-06-27 12:54:59,831.7368421052631,68.65405725322694,0,19,0,0,0.0,57102.10877751291
192.168.1.1,192.168.1.100,53,55237,17,2,472,0.03410649299621582,2026-06-27 12:54:59,236.0,58.6398607509105,0,0,0,0,0.0,13839.007137214878
192.168.1.100,20.60.237.161,52122,443,6,66,140279,1.3946423530578613,2026-06-27 12:55:00,2125.439393939394,47.32396076692343,2,65,0,0,0.030303030303030304,100584.21049126139
192.168.1.1,192.168.1.100,53,52065,17,2,247,0.006947755813598633,2026-06-27 12:56:24,123.5,287.86273635084586,0,0,0,0,0.0,35551.047939329466
192.168.1.1,192.168.1.100,53,62732,17,2,509,0.009877681732177734,2026-06-27 12:56:24,254.5,202.47665942553704,0,0,0,0,0.0,51530.30982379918
192.168.1.100,216.239.32.223,60274,443,17,23,12779,0.44251394271850586,2026-06-27 12:56:25,555.6086956521739,51.97576342725742,0,0,0,0,0.0,28878.186123344458
103.190.198.74,192.168.1.100,443,62624,6,2062,2060970,1.6540555953979492,2026-06-27 13:04:43,999.5004849660523,1246.6328252430376,0,2062,0,0,0.0,1246010.113405016
140.82.114.26,192.168.1.100,443,58212,6,3,181,404.70836758613586,2026-06-27 13:11:28,60.333333333333336,0.007412745177208368,0,3,0,0,0.0,0.44723562569157155
18.97.36.54,192.168.1.100,443,64131,6,7,799,356.5681550502777,2026-06-27 13:10:40,114.14285714285714,0.019631590485170974,0,7,0,0,0.0,2.2408058282359438
192.168.1.100,3.71.145.122,53779,443,6,20,3690,176.09901237487793,2026-06-27 13:07:40,184.5,0.1135724711358641,0,20,0,0,0.0,20.95412092456693
142.250.183.142,192.168.1.100,443,64482,6,11,4709,0.20951604843139648,2026-06-27 13:05:26,428.09090909090907,52.50194475485164,0,11,0,0,0.0,22475.605259145126
192.168.1.1,192.168.1.100,53,58653,6,9,696,0.1274271011352539,2026-06-27 13:06:12,77.33333333333333,70.62861761602191,2,8,2,0,0.2222222222222222,5461.946428972361
192.168.1.1,192.168.1.100,53,62480,6,9,630,0.12732434272766113,2026-06-27 13:06:12,70.0,70.68561916121917,2,8,2,0,0.2222222222222222,4947.993341285342
192.168.1.1,192.168.1.100,53,62940,6,9,650,0.3895261287689209,2026-06-27 13:07:40,72.22222222222223,23.104996905969,2,8,2,0,0.2222222222222222,1668.6942209866502
192.168.1.1,192.168.1.100,53,58834,6,9,616,0.3935227394104004,2026-06-27 13:07:40,68.44444444444444,22.870342927283808,2,8,2,0,0.2222222222222222,1565.3479159118697
192.168.1.100,192.178.211.84,64725,443,17,25,13143,0.6346969604492188,2026-06-27 13:07:40,525.72,39.38887620055054,0,0,0,0,0.0,20707.51999615343
192.168.1.1,192.168.1.255,21152,20002,17,1,369,0.001,2026-06-27 13:07:40,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.1.1,192.168.1.255,43402,20002,17,1,369,0.001,2026-06-27 13:09:10,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.1.1,192.168.1.255,20765,20002,17,1,369,0.001,2026-06-27 13:10:40,369.0,1000.0,0,0,0,0,0.0,369000.0
192.168.0.105,239.255.255.250,53452,1900,17,1,167,0.001,2026-06-27 13:10:40,167.0,1000.0,0,0,0,0,0.0,167000.0
192.168.0.116,239.255.255.250,51587,1900,17,2,424,1.0084896087646484,2026-06-27 13:10:41,212.0,1.9831637159354616,0,0,0,0,0.0,420.43070777831787
192.168.1.100,3.71.145.122,61181,443,6,4,738,0.18237900733947754,2026-06-27 13:12:15,184.5,21.932348784827305,0,4,0,0,0.0,4046.5183508006376
192.168.1.1,192.168.1.100,53,54868,17,2,469,0.0038988590240478516,2026-06-27 13:12:16,234.5,512.9705864367394,0,0,0,0,0.0,120291.60251941539
192.168.1.100,72.25.64.11,60673,443,6,4,721,0.2905430793762207,2026-06-27 13:12:16,180.25,13.767321557229208,2,3,0,0,0.5,2481.5597106905648
103.190.198.72,192.168.1.100,443,60161,6,2406,2488267,47.86875629425049,2026-06-27 13:14:34,1034.1924355777223,50.262429740398005,0,2406,0,0,0.0,51981.02463127636
192.168.1.100,54.192.26.193,65223,80,6,3,168,0.0212857723236084,2026-06-27 13:13:49,56.0,140.93921302881978,0,3,2,0,0.0,7892.595929613907
172.217.24.10,192.168.1.100,443,61881,17,10,1120,0.13384222984313965,2026-06-27 13:14:35,112.0,74.71483411266978,0,0,0,0,0.0,8368.061420619017
